# x(kpc) y(kpc) z(kpc)
1.295948 -4.962165 0.517735 
1.585285 -9.276555 -1.016845 
0.150388 2.826902 0.230904 
-1.238036 3.831298 0.178934 
0.828712 -6.667876 0.594038 
1.673516 9.521078 -0.547970 
2.705967 -5.522355 -0.171510 
5.309853 1.166636 -2.349507 
7.936647 -1.941229 0.569757 
2.156990 -0.177727 -0.680443 
-7.638929 -3.983763 -0.071482 
0.787389 -4.448700 0.322922 
-3.324066 -1.955024 -0.415847 
3.040667 -5.218259 0.857514 
4.478482 -2.518098 1.093496 
-1.093497 -2.586480 -0.872345 
-2.959757 4.580339 -0.048345 
22.464705 -4.919146 -0.616508 
12.594445 1.761010 0.325076 
-4.632756 -0.467285 0.633098 
0.719563 -2.212281 0.686886 
4.173523 -0.333738 -0.063629 
2.077457 2.305094 0.437113 
1.814428 0.572931 0.313969 
6.358947 3.371438 -0.005818 
-7.920426 -10.762000 0.381194 
-1.313042 2.530993 -0.147558 
2.114702 -8.524604 0.571814 
3.121700 0.879554 -0.172605 
-8.679288 1.050627 -0.523669 
1.731973 -0.334856 0.004012 
-5.478331 9.844494 -0.813265 
-0.425227 -12.898261 -0.339356 
2.873232 6.198416 0.390717 
-5.654091 -5.672439 0.418323 
2.553357 7.059238 0.625043 
-2.544874 -0.055760 -0.354031 
1.338524 -1.833426 0.414693 
0.826977 4.984637 0.919485 
-2.425167 2.506876 0.068240 
-2.210460 4.096527 1.148582 
3.942041 -1.436947 -0.457623 
-0.663919 -2.507065 -0.319977 
-1.061077 8.440436 -0.269358 
9.071460 -2.078411 1.028152 
0.955075 8.670896 0.231803 
2.511391 -2.898808 -0.126249 
11.802113 -3.836197 -0.619534 
11.583922 9.375940 0.003477 
-2.382962 0.590500 0.678157 
-2.026348 -7.458996 0.412539 
-9.439842 -10.574008 0.627271 
-2.593403 -6.294846 -0.015819 
-11.779189 5.115594 -1.322618 
-0.304383 0.196526 0.693587 
-1.393842 0.336784 -0.783013 
-0.877643 3.300612 -0.572044 
2.266416 3.925793 -0.081067 
14.433964 5.783204 -0.165013 
1.687230 -4.016493 1.072923 
-17.036576 7.302089 1.112487 
3.380922 6.391291 -0.072354 
1.398995 -1.970303 0.323897 
0.067896 -2.818654 -0.960836 
-1.931737 1.353515 -0.888416 
1.308434 0.718006 0.869922 
-16.470853 -2.501054 -0.484011 
-10.632146 -11.651273 0.546120 
11.577290 -6.231957 0.247159 
9.457012 -0.735971 0.275294 
-1.997718 -0.169208 0.285545 
-12.085561 9.642537 -0.325418 
-0.698739 -0.563960 0.338547 
-6.425682 -6.562203 0.504510 
-2.584781 -4.281122 -0.859990 
1.521980 4.472895 -0.137224 
0.458268 1.520262 0.101311 
3.335935 -3.594271 -0.363509 
-5.936171 7.666566 -1.019896 
18.635683 14.640316 -0.051012 
-3.177778 1.801921 -0.962985 
1.151405 2.541520 0.163320 
2.387036 7.924433 0.625608 
-2.757181 1.720371 0.010603 
-3.307658 2.847152 -0.506737 
-1.532309 -0.068473 0.033763 
-5.972522 0.836412 -0.573933 
0.214065 2.924389 0.905653 
-10.459098 7.615816 0.543220 
-0.285469 2.147989 -0.330958 
0.156510 2.516542 -0.113841 
14.576036 6.104836 -0.773152 
1.257153 -4.746946 -0.405935 
0.955080 1.611772 0.469424 
9.201833 8.365933 -1.356131 
0.768580 8.331185 0.535162 
4.131734 -11.164403 0.681449 
-7.698654 -0.172787 -0.073863 
6.839684 -5.037333 0.507200 
0.116469 7.681486 -0.127691 
1.473172 0.602584 0.486835 
-1.772406 0.446938 0.416234 
-1.296770 -4.844371 -0.757638 
7.112429 -4.362257 0.061064 
-6.847600 -2.591569 0.238338 
-0.019730 1.879659 0.202326 
8.810415 -9.791582 -1.123074 
-2.189963 1.137723 -0.312136 
-5.170025 15.372595 -1.043695 
7.226183 -5.138359 -0.486737 
-4.110805 0.621560 0.430142 
2.139525 -7.511295 -1.028077 
-5.533592 -11.525156 -0.117369 
-1.460111 1.367337 -0.111805 
-3.168542 -5.393503 0.225183 
1.190725 2.242147 -0.577594 
10.403839 -1.935199 1.437691 
-0.174380 3.528686 -0.770460 
13.648354 -5.130003 -0.984337 
-12.556596 11.375600 -0.321813 
-3.026751 -4.825570 0.196913 
-0.973586 0.317713 0.628525 
-1.541572 5.700358 -1.672643 
2.054512 -5.966625 1.470750 
-0.125085 -27.575376 0.568130 
-2.052006 0.280669 -0.103083 
-10.523763 6.719179 -0.196447 
4.387327 1.811017 -0.013807 
-6.618003 1.854187 -0.565794 
-1.977306 3.993944 0.237749 
-1.695739 -1.196211 -0.381176 
10.887088 -3.471433 -0.889504 
0.651201 -2.349688 0.330594 
-0.440547 5.024769 0.284710 
-1.130003 3.834918 -0.374124 
-0.854510 -9.770910 -0.007402 
1.370803 2.960550 -0.036386 
5.318351 -7.811701 -0.373297 
-7.450144 -7.726757 -0.639734 
-7.352308 0.352346 0.254750 
3.798599 1.559084 0.280942 
19.999192 2.178224 -0.351065 
2.767247 -4.192690 0.436267 
-4.075714 -1.485594 -0.573123 
0.109571 0.349042 -1.395194 
-3.529948 -6.112701 0.372427 
3.445457 -1.303040 0.089123 
-3.044566 -5.571460 0.265540 
-2.183995 -5.278022 0.347272 
-2.559324 -5.106739 -0.433103 
-7.109113 12.997102 0.959021 
4.322324 -4.093644 -0.038794 
-2.684785 -2.867908 1.410631 
2.172060 -9.848675 0.388266 
-0.721240 11.358555 -0.594476 
5.972005 7.080399 -2.495360 
7.543427 1.608961 -0.656327 
0.175479 1.633925 -0.268350 
2.259446 -7.911596 0.632770 
2.440635 -0.317174 0.246017 
-1.816776 0.396453 -0.871908 
-6.556100 5.293945 1.634094 
-0.752827 -2.502752 -0.761498 
0.024090 0.670514 0.100998 
-6.872161 1.515433 0.087368 
3.209900 -1.010211 0.303580 
16.751051 0.034588 -0.350115 
-8.769988 0.338065 -0.771471 
-7.881460 -2.377073 0.475766 
-1.703420 6.626840 0.923981 
-0.021307 8.906081 0.106721 
-0.143909 1.671844 -0.975827 
1.875035 11.986897 0.073789 
5.977242 -1.497706 0.193655 
-2.638811 21.194613 -0.303398 
9.286612 -4.605759 1.052683 
3.556855 -2.469954 -0.150214 
8.888357 0.525334 -0.049404 
-1.638778 -3.554891 -0.241726 
-8.524600 2.517611 -0.613797 
2.335861 9.926819 -0.671858 
-0.306813 1.558219 -0.249685 
-0.420938 -0.335319 -0.614056 
8.356731 -5.661451 0.239480 
2.143822 -2.490610 0.425950 
7.103087 2.988445 -0.663888 
2.398511 -4.775880 -1.039821 
18.100958 5.899512 -0.691008 
4.711148 23.199944 -0.204082 
-3.677880 -5.583389 -0.388261 
-4.996490 -5.706276 0.471217 
-1.468346 -0.749878 -0.094657 
-3.741940 -2.232017 0.316856 
1.213919 2.667389 0.325425 
6.976685 -7.376464 0.824046 
8.694749 -2.021989 1.471181 
11.213843 0.460248 0.496614 
2.626825 3.069924 -0.003428 
-0.971573 0.053557 -0.026072 
-10.398527 -0.237342 1.047145 
1.778017 -2.464386 -0.194300 
-11.301408 -13.026244 0.675550 
5.888041 5.001869 -0.658392 
3.689381 9.293368 -0.029675 
-2.889257 -2.963096 0.114369 
-4.199708 -0.298035 0.120258 
-2.040690 -1.152985 0.172007 
8.595338 -1.817793 0.440866 
23.393304 -1.124046 -0.351182 
22.699848 6.123878 0.271876 
9.767885 6.395851 0.706583 
4.477111 3.465805 0.211916 
-1.089592 15.513115 1.549177 
-3.659722 3.682314 0.174591 
-4.187874 5.623603 0.120892 
7.377470 2.714442 -0.450848 
-2.666183 -2.114197 -0.676635 
-3.848728 6.528304 0.411403 
0.287193 -3.611720 0.644652 
5.915067 -3.472680 0.451971 
0.794719 -1.577811 0.936015 
-0.851397 -0.956715 -0.426743 
0.318404 5.380348 1.617864 
-4.415779 2.330398 0.005536 
-10.064712 -6.325927 0.238419 
-1.117145 -2.348119 0.656881 
-6.921757 -5.530312 0.345382 
-5.593209 -9.339760 0.604598 
-3.120521 -2.866429 -0.410326 
14.199893 4.420511 0.476510 
5.861912 -2.748377 0.137020 
10.723143 0.296211 -0.180359 
7.009477 5.388714 0.217466 
0.367153 5.328160 0.286187 
3.446129 1.017206 0.829645 
-5.165641 -3.007448 -0.546555 
-0.840628 0.444253 -0.257313 
0.997390 2.046590 1.473156 
2.432625 -9.490418 0.203193 
-4.178504 4.304368 -0.980636 
3.249218 -3.066384 0.779796 
3.019358 -0.872351 -0.288145 
6.939415 1.544279 -0.260579 
1.232201 -1.602724 -0.445144 
-7.328186 2.011847 -0.233347 
1.508924 -0.107316 -0.077705 
2.953887 -5.407924 0.219696 
-5.892747 -5.145978 -0.214859 
0.683111 3.635820 0.090392 
-3.646913 -3.945041 0.300570 
15.104082 7.421390 -0.391688 
1.711854 4.867194 1.186982 
-0.462971 -3.293927 -0.404607 
-0.500125 1.265997 0.713739 
3.512886 12.020174 -0.691027 
0.072308 -1.262602 0.040721 
1.803976 -6.617190 0.320649 
-4.312819 0.154949 -0.945893 
-8.933040 12.680190 0.720923 
4.206672 0.480917 -0.241279 
-2.526974 -0.783363 0.298140 
-4.188394 0.371636 -0.603996 
-1.639566 -0.848063 -0.396989 
2.247232 -0.013697 0.282132 
-8.807575 -2.404882 -0.094000 
7.117667 -2.836322 -0.494057 
-1.166977 1.268731 -1.392674 
-3.576725 1.924933 -0.547696 
-10.796486 -2.305634 0.335787 
-1.615877 1.533691 1.610171 
-9.114352 0.331155 0.429895 
16.295433 -9.214389 -1.408701 
-10.074897 0.974406 0.271178 
11.172761 -8.223634 0.388174 
-3.574909 -13.573330 0.139773 
-4.913105 -7.219193 -0.878922 
3.102761 -2.046481 0.113590 
7.937935 2.070604 -0.268498 
-1.478521 -11.393950 -0.448407 
-1.176744 -1.198914 0.269945 
7.531203 -6.592937 0.379623 
3.967352 5.300918 -0.252375 
-8.549062 -3.808472 -0.805848 
10.117616 2.715121 -0.855079 
3.048359 -3.037457 1.133021 
0.079029 6.190222 -1.109695 
-0.181454 -0.702895 -0.339235 
1.630687 1.323352 -0.261840 
-3.883498 -5.959850 -0.031707 
-7.228413 6.461481 0.268777 
-0.528165 -0.916858 1.065370 
2.330495 7.151002 0.264705 
-2.698150 -1.094478 -0.427388 
-11.012080 2.097384 0.339326 
3.544174 -24.039379 0.248986 
-1.467675 -11.900335 -0.137902 
3.164702 -12.526739 -0.196979 
2.104145 -4.609030 -0.262405 
-4.569571 1.832913 -0.253907 
1.135457 -3.764286 0.257762 
-7.293500 3.264713 0.764436 
2.260094 7.420834 -0.341001 
-2.933206 1.912130 0.354952 
-2.579945 -5.415170 1.148695 
18.740135 2.245876 0.008741 
-3.214401 -9.233377 0.253850 
-0.309549 6.355935 -0.518063 
3.359591 -3.353925 -0.441837 
0.392125 -9.791035 -0.239335 
1.950297 4.028341 -0.105340 
2.841609 4.627302 1.173922 
-15.077085 -6.082933 -0.349852 
10.927127 -2.510605 -1.729022 
-3.859653 -2.950749 0.120643 
-4.239919 2.573183 -0.648939 
-0.580901 5.687354 0.255355 
-1.500705 -4.545302 -1.312682 
-5.463306 11.911707 -2.037593 
6.883112 0.543733 0.643036 
4.692935 2.892731 -0.469843 
0.417487 0.391911 -1.139694 
-11.015999 -3.461930 -0.238109 
-2.588379 5.402680 0.096156 
-1.600096 0.922872 -0.288247 
0.900253 -1.970579 -1.122110 
-8.759418 11.704227 0.942157 
4.507051 3.441047 0.315369 
-1.793157 11.404245 0.064774 
19.252459 -22.196459 -1.418793 
2.154036 -1.285827 -0.125883 
5.527477 11.958638 -0.282659 
3.818733 -1.292095 0.527125 
-4.427125 -3.103857 0.044245 
2.943845 1.052825 0.017595 
-3.874082 -4.920310 0.561881 
0.098577 -5.012268 0.129155 
3.452949 -4.144749 -0.166209 
0.174555 -11.549990 0.075093 
-12.287822 -1.440448 0.658317 
-0.456022 0.120085 -0.089215 
7.511819 -0.440580 0.077720 
2.823235 -4.482284 -0.021614 
-1.711208 0.083564 0.005341 
-1.327852 3.543844 -1.100921 
5.221042 -1.517844 1.068718 
1.472212 1.094217 -0.431689 
-0.766988 -3.005710 -0.426498 
-1.231209 0.699614 -0.375571 
4.346968 -10.270867 1.155028 
4.738223 3.821277 0.604299 
-8.852053 -1.910359 0.277295 
0.525383 1.951697 0.420381 
-6.042692 2.786963 -0.249421 
8.363335 22.464551 -0.815430 
3.283080 1.759635 -0.449002 
-1.805233 0.173859 -0.183999 
-4.582411 -4.246542 -0.118805 
17.407833 7.971977 0.282735 
3.217675 -8.486510 -0.127887 
3.656010 -6.163182 -0.347084 
4.162931 1.503491 -0.245694 
0.476827 4.126864 -1.932974 
-0.187650 3.609183 0.240732 
7.950641 0.432902 -0.590035 
-3.022612 -6.944822 0.040497 
-4.029908 2.718806 -0.182099 
-1.268334 -8.557811 -0.256374 
-0.449640 -1.812544 1.773514 
-0.962236 1.620928 0.244026 
5.398596 5.094595 0.103094 
-0.357064 0.481794 0.370303 
-3.789813 -2.222936 0.078358 
4.436495 -3.640234 -1.143341 
0.559103 3.642590 -0.067839 
-3.149768 -6.591453 1.795600 
2.800836 2.780694 0.418409 
4.440476 -7.518265 0.704438 
-3.179638 -3.642394 0.240438 
1.570573 -0.500230 1.444064 
-1.647594 -4.233960 0.771286 
5.659756 -5.216532 0.525389 
4.491929 7.200926 0.244391 
-2.151459 -2.204138 0.302133 
-1.781215 0.373889 0.563572 
4.542442 3.684822 0.438431 
-0.585628 6.547690 0.293751 
9.220419 1.957608 -0.581204 
4.116716 4.459258 0.798281 
1.055604 -18.649172 -0.240075 
-2.423956 -1.874507 -0.861781 
-0.215387 0.118235 -0.336641 
-3.805599 -1.280767 -0.030830 
-0.757034 0.797035 -0.031641 
0.890496 6.469825 0.165741 
3.815792 -2.978220 0.534753 
-5.733965 -0.823814 -0.154537 
1.680659 7.297327 -0.925202 
0.486428 3.556853 1.285434 
-2.149845 3.431089 -0.419592 
-6.183915 -0.204206 -0.375826 
-20.612621 2.777076 0.770479 
-11.510141 -3.199653 -0.485461 
-1.824257 -0.588822 -0.040378 
-2.399317 -7.501778 -0.024829 
1.755128 -2.279031 0.000086 
4.968047 2.719735 -1.026415 
-2.012079 3.504127 -0.287320 
-4.729327 1.211659 -0.254964 
8.109924 8.563279 0.112062 
-0.919417 5.588638 -0.906089 
9.829989 -10.558024 -0.436028 
1.175954 2.966374 0.335182 
4.059963 -0.478513 -0.229764 
12.278222 16.070493 -0.048833 
-2.916033 -6.519870 0.049201 
3.036504 2.067879 0.614124 
5.309304 0.184824 -0.135518 
-7.585604 -0.677406 0.357886 
-0.271169 -0.145037 -0.281376 
9.934654 -0.304825 0.406991 
7.600296 6.739077 -1.490439 
-1.631878 -0.773717 1.963287 
-11.254259 0.237550 -0.482348 
-1.418026 2.005203 0.034464 
-0.382064 -2.160168 -0.285013 
-0.033091 -0.570004 0.705357 
2.716800 -1.123567 -0.214284 
5.297876 -2.605008 0.908380 
5.609226 0.432325 0.289826 
-1.599308 -2.559017 0.618270 
-8.458650 8.608334 -0.389686 
7.038838 6.975758 1.087053 
2.732657 0.637154 -0.190820 
2.055658 15.089315 0.294080 
2.621040 2.268509 -0.535531 
-8.562908 -1.835918 -0.199037 
-3.889168 -3.950435 0.493878 
4.029464 -3.789532 -0.766416 
5.026513 2.566509 1.184474 
3.084833 -15.922760 0.762184 
5.170503 -0.810639 0.424845 
3.054833 4.742271 0.025214 
1.271786 -0.208465 -0.582146 
-0.533608 4.529889 0.182427 
0.680257 -7.992630 -0.297802 
-4.258916 6.980420 0.851530 
-0.759974 -3.211277 0.823052 
0.446892 -4.138160 -0.443823 
3.650573 -7.556278 -0.493332 
2.418416 -4.670356 0.468903 
-5.942116 -11.765769 1.461457 
0.748503 -0.454465 -0.226337 
-1.851398 -3.524238 0.342131 
1.703304 0.805413 0.130746 
2.838579 0.177509 1.146889 
4.272745 6.127148 -1.529223 
2.174172 1.642463 0.574361 
3.266040 5.811738 1.482117 
2.328341 1.320139 0.130370 
-3.442686 -0.860139 0.014283 
0.591822 2.354961 -0.404090 
-0.683108 0.431641 -0.843637 
2.249149 1.999847 0.297699 
-3.721463 -3.665766 -0.150596 
2.246808 6.134693 -0.369418 
1.077556 1.955266 0.631507 
5.045873 -1.195409 -0.360194 
-7.738464 0.483031 0.225846 
9.996381 -8.585319 -0.983252 
-1.155092 -6.561654 -0.577195 
-1.932541 7.180321 -0.277357 
-12.748222 4.224668 0.397265 
1.998705 -12.258109 0.719588 
5.021050 -2.456593 -0.486841 
-4.522779 3.753677 0.394860 
-5.603056 -6.942510 0.094410 
4.860378 -2.160815 0.325842 
-0.596768 -1.085956 -0.107202 
4.112230 18.153214 0.059331 
1.682174 4.724891 0.259347 
2.407202 21.692968 0.105215 
7.038949 -2.405047 0.227531 
-10.231903 -3.053376 -0.877571 
-7.009052 -11.699740 0.547655 
-0.808591 1.527189 -0.775241 
-1.381002 -6.714793 -0.365558 
2.418081 -0.660408 -0.439857 
0.556134 3.903988 -0.289170 
1.617142 4.049336 0.855758 
-2.191251 -0.151899 -0.977965 
-0.457434 -10.767563 -0.329501 
2.572431 -4.169191 0.357682 
-0.631044 6.729558 -0.503426 
-3.036996 -8.859984 0.589914 
-15.824939 3.454353 -1.087954 
-0.568337 4.059702 0.109492 
-1.760405 0.176964 0.583323 
-0.107344 7.351818 -0.440583 
1.868750 1.465312 -0.510180 
-3.909877 11.697155 -0.285547 
4.556636 -14.398761 -0.309528 
-17.682918 -1.580000 0.382384 
2.862300 6.546809 1.171844 
-1.775147 1.158592 -0.895108 
13.154663 -7.946792 0.416438 
-6.322768 6.173528 -0.061088 
2.600343 0.310894 1.012863 
-4.164839 4.602729 -0.116393 
1.228953 1.110648 0.285873 
-4.964568 4.856785 0.705932 
1.296603 -1.171085 -0.115316 
-0.616377 -4.152566 1.076974 
1.939930 -1.724867 -0.074890 
-4.811602 4.514834 0.235683 
1.094934 -2.958958 -0.500602 
3.838435 7.627489 0.256709 
-14.312872 11.310442 -0.383761 
-0.160096 1.793442 -0.265449 
-1.788887 -1.871016 0.114199 
1.586871 7.495923 -0.474460 
-8.688937 10.116450 0.072091 
-6.603914 0.376010 -0.018485 
-3.227361 -3.679986 0.024592 
5.450797 4.530762 -1.132627 
2.877187 1.566998 -0.221301 
0.499795 4.507515 0.731586 
0.471963 4.448335 -0.229971 
-1.433457 0.712149 1.061948 
2.090865 -0.241346 -0.086607 
-11.029289 -4.830438 -0.179143 
-0.904729 -0.944916 -0.929562 
7.808333 -6.301402 0.793036 
1.984802 14.212601 -1.215893 
-4.653544 -0.478903 0.286296 
-5.301556 3.844039 0.592403 
-3.883133 4.232028 0.575284 
7.222953 -4.341451 -0.079502 
0.167411 5.264636 -0.145860 
3.345690 -4.375053 -0.397331 
-3.265848 -1.717567 0.303254 
-3.870006 0.082548 0.207054 
-3.705060 -11.462124 0.513476 
-8.107597 -2.170022 0.042405 
9.671815 -1.503208 -0.164664 
-3.266910 -3.130939 -0.915724 
1.613198 -6.401308 0.424519 
4.809987 -9.427392 0.282699 
-0.006511 3.022434 -0.026123 
-7.631499 -1.120088 -0.328409 
-8.389220 -4.060799 0.282309 
-2.534819 6.703382 -1.119007 
-3.446230 -2.512119 0.861576 
4.979991 10.352287 0.287370 
9.067799 -3.879777 -0.783786 
0.658597 -1.030494 -0.848746 
-3.337334 -2.404955 0.535361 
0.170251 3.133970 0.749752 
1.424429 -0.515795 0.792580 
9.634561 -2.127149 -0.738392 
0.539358 1.660231 -0.291799 
7.228248 7.691821 0.430871 
-2.821174 -9.170832 -0.938232 
-10.387417 -22.573272 -0.163954 
1.563435 6.878245 0.130199 
-10.053452 6.842648 1.250013 
7.825364 0.354689 -0.072619 
0.870360 -0.186815 0.256605 
-3.124447 -3.131639 -1.925404 
5.224355 4.382585 0.110006 
2.560435 2.430502 -0.185470 
-2.513024 10.073395 0.050342 
-5.540595 -9.015853 0.667339 
-9.233409 -2.823267 0.185137 
-0.821987 6.767221 -0.340492 
-4.539452 0.445026 -0.659973 
3.482705 0.361380 0.083005 
-1.310139 6.345466 -0.224879 
0.169629 1.435932 -1.491820 
-10.452179 4.291027 -0.304589 
-0.762186 2.342564 -0.055948 
-6.641304 4.931432 -0.011209 
-27.495046 2.370949 0.519892 
-0.871890 -4.889847 -0.456446 
-22.023574 -10.113644 0.125305 
-0.753938 -4.120323 1.228197 
-0.827133 -2.169528 -0.310038 
2.299500 -3.344773 -0.444324 
-1.741265 -0.846765 -0.416710 
7.700151 3.594482 -0.470258 
-2.320114 2.807161 -0.443347 
-0.349493 2.597740 0.460280 
8.032853 -11.393718 0.517750 
-5.579194 -7.555601 0.014866 
-6.756334 3.504744 -0.557403 
-10.463758 12.898440 -0.146672 
-1.044802 9.250116 1.211256 
-2.841089 0.496755 -0.345980 
-4.305767 4.347366 -0.552042 
-2.350591 -2.427031 0.537147 
-7.339181 4.957898 -0.410244 
-7.468633 3.254117 0.671067 
5.513803 -0.601587 -0.380667 
-10.785255 -12.002489 -1.034754 
0.333460 -7.439015 -0.938208 
-3.832228 -2.623965 -0.314221 
1.474569 1.343953 0.792968 
3.051243 -0.812408 -0.177483 
-8.525092 -0.079382 -0.366876 
12.293110 -5.874906 0.113715 
0.859271 -5.679303 0.304232 
-0.116282 1.202067 -0.131156 
9.820070 1.024192 -0.415312 
-4.404903 -0.737963 0.387863 
8.644206 -2.754597 0.735117 
-8.495898 -9.337396 0.389966 
3.597504 -1.935847 -0.855283 
2.000608 -8.821363 0.257088 
1.448541 1.013721 0.733262 
4.373028 -0.098239 -1.319559 
-18.815473 -5.095688 0.030940 
-2.800285 5.184925 0.188849 
24.031385 3.904193 0.163835 
0.752997 4.248341 0.022834 
2.294122 -0.122198 0.527849 
5.716992 1.013238 0.149335 
-7.394831 1.807908 -0.029057 
-10.052334 0.862947 0.306764 
9.998672 3.283731 -1.777261 
2.878496 -2.920277 0.042962 
1.431157 0.866582 -0.337945 
-1.773132 6.349765 -0.224130 
0.673058 3.694989 -0.528230 
-14.785519 7.143722 -0.574426 
-3.623904 14.016934 1.322331 
-2.028996 0.947721 0.169081 
23.139511 -4.710222 0.258567 
6.927060 6.005975 -0.859798 
-0.221119 0.971553 -0.197528 
1.271226 2.752924 0.073224 
2.652889 0.811865 0.358026 
-5.327841 -4.950347 -0.545988 
-7.073722 5.178231 0.134303 
-5.628178 10.600842 1.275699 
-0.336616 -4.955889 -0.458964 
1.817346 -0.268933 0.026290 
7.432492 -1.171724 -0.063940 
-0.248227 -0.798840 -0.595539 
7.664152 10.381066 0.272594 
6.511026 6.022961 -1.045348 
5.234387 2.063913 0.579847 
0.516240 0.720313 1.395624 
7.624052 -4.843274 -0.654424 
-3.432545 3.906399 -0.160291 
3.971135 -2.597540 -0.153198 
-5.364699 1.350904 0.358500 
2.580077 -1.943802 1.169504 
4.778578 3.223921 -0.912228 
1.964007 -1.148485 0.287741 
5.738993 1.569982 0.203354 
8.942457 14.410671 0.447376 
-5.212069 -7.763614 0.233275 
-1.224220 -9.994657 -0.483940 
-2.105787 -1.746575 0.371133 
-8.147649 1.582348 0.677822 
-14.672638 2.230395 0.323581 
-1.488351 -16.021920 -0.394483 
3.594599 -2.560569 -0.823713 
0.917071 0.074318 0.172834 
3.423503 -1.306177 0.026728 
12.177304 9.402586 -0.592393 
-2.678900 -2.462714 -0.837935 
1.826422 1.722000 1.612454 
-0.835339 -14.034938 -0.149176 
-4.882540 6.207051 0.301186 
0.096560 -2.428456 -1.302627 
-24.557954 9.291193 0.375846 
-11.694066 4.172247 0.047901 
-2.608707 7.895465 1.467359 
-4.189469 3.568488 -0.129936 
-1.639288 -2.796037 0.447256 
14.015797 16.806270 0.371285 
8.264796 -4.498265 0.082836 
-1.033900 -1.857800 -0.199600 
-0.770353 -0.842421 -0.181253 
-5.396532 17.222941 -0.111395 
-8.460294 -1.845235 -0.056700 
0.986907 0.504479 1.270064 
-6.178052 -8.675290 0.150482 
0.415482 1.499329 0.947497 
-4.134185 -3.901385 -0.122818 
4.166464 7.631078 -0.060275 
1.227497 4.113786 -0.591161 
-11.863273 -3.839466 0.203487 
-5.808940 6.671495 -0.343326 
-2.143172 2.562661 -1.563575 
10.063949 -4.236139 -0.224268 
0.854080 -1.747226 -0.429585 
4.600506 1.168573 -0.470418 
-1.225440 -1.485073 -0.196513 
1.880399 4.717739 0.168130 
1.199608 0.134464 -0.178950 
-1.199462 5.753759 1.019357 
-6.998565 5.135422 -0.044677 
-1.860095 3.510070 0.437128 
0.112811 1.582662 -0.318762 
-8.022772 -7.141942 -0.033157 
-12.941296 -2.940736 0.851275 
1.473043 2.756968 -0.507505 
-8.424122 9.162250 0.446176 
0.128707 15.631953 -0.151354 
-12.577816 -4.797496 -0.111228 
0.590346 1.771822 -0.147523 
0.575040 -1.979662 -0.274364 
4.022079 0.519891 -0.266563 
3.016365 -0.810454 0.296087 
3.092366 3.974461 -1.102259 
-1.333879 -0.420943 0.100476 
